person_age,person_income,person_emp_exp,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status,person_income_orig,loan_amnt_orig,person_gender_male,person_education_Bachelor,person_education_Doctorate,person_education_High School,person_education_Master,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,approx_emi,balance_income,dti,credit_age_ratio,income_exp_ratio,log_person_income,log_loan_amnt
27.0,99895.0,9,4000.0,7.9,0.04,10.0,674,0,0,99895.0,4000.0,0,1,0,0,0,0,0,0,0,0,0,0,1,316.0,99579.0,0.040041643309041405,0.35714285714285715,9989.5,11.51188492379498,8.294299608857235
33.0,99400.0,10,6000.0,7.51,0.06,10.0,604,1,0,99400.0,6000.0,0,0,0,1,0,0,0,0,1,0,0,0,0,450.6,98949.4,0.06036156577901631,0.29411764705882354,9036.363636363636,11.506917452956234,8.699681400989514
29.0,99192.0,7,21000.0,14.65,0.21,5.0,666,0,0,99192.0,21000.0,1,0,0,0,0,0,1,0,0,0,0,1,0,3076.5,96115.5,0.2117084874940772,0.16666666666666666,12399.0,11.504822726267042,9.952325334619427
27.0,99647.0,8,10000.0,7.51,0.1,9.0,629,1,0,99647.0,10000.0,1,0,0,1,0,0,0,0,0,0,0,1,0,751.0,98896.0,0.10035324341682723,0.32142857142857145,11071.888888888889,11.50939925519367,9.210440366976517
29.0,99636.0,8,20000.0,10.99,0.2,7.0,658,1,0,99636.0,20000.0,1,0,0,0,0,0,0,0,0,0,1,0,0,2198.0,97438.0,0.20072864498128207,0.23333333333333334,11070.666666666666,11.509288860532646,9.90353755128617
28.0,56588.0,4,12000.0,11.01,0.21,8.0,582,0,0,56588.0,12000.0,0,0,0,0,1,0,0,1,0,0,1,0,0,1321.2,55266.8,0.21205534644542226,0.27586206896551724,11317.6,10.943569899013834,9.392745258631441
31.0,98965.0,10,8000.0,11.99,0.08,5.0,698,0,0,98965.0,8000.0,1,0,0,0,1,0,0,0,0,0,0,1,0,959.2,98005.8,0.08083584261261444,0.15625,8996.818181818182,11.502531635786212,8.987321812850125
29.0,56004.0,6,12000.0,10.74,0.21,10.0,612,1,0,56004.0,12000.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1288.8,54715.2,0.21426658334077314,0.3333333333333333,8000.571428571428,10.93319625144584,9.392745258631441
32.0,99507.0,8,8000.0,16.89,0.08,8.0,685,1,0,99507.0,8000.0,1,1,0,0,0,0,0,0,1,0,0,0,0,1351.2,98155.8,0.08039554608674679,0.24242424242424243,11056.333333333334,11.507993321924666,8.987321812850125
28.0,48986.0,5,12000.0,15.57,0.24,7.0,560,0,1,48986.0,12000.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1868.4,47117.6,0.24496294935391022,0.2413793103448276,8164.333333333333,10.79931023577042,9.392745258631441
33.0,99296.0,10,20000.0,10.99,0.2,10.0,620,1,0,99296.0,20000.0,1,1,0,0,0,0,0,0,0,0,0,1,0,2198.0,97098.0,0.20141595415772884,0.29411764705882354,9026.90909090909,11.505870638096525,9.90353755128617
27.0,99491.0,6,10000.0,6.92,0.1,9.0,561,1,0,99491.0,10000.0,1,0,0,1,0,0,0,0,0,0,0,0,1,692.0,98799.0,0.10051059381658826,0.32142857142857145,14213.0,11.50783251790422,9.210440366976517
27.0,99442.0,7,14000.0,10.0,0.14,7.0,648,1,0,99442.0,14000.0,0,0,0,1,0,0,0,0,0,0,0,0,1,1400.0,98042.0,0.14078416781472802,0.25,12430.25,11.507339894675617,9.546884034617925
28.0,99541.0,10,18000.0,7.66,0.18,9.0,645,1,0,99541.0,18000.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1378.8,98162.2,0.18082819312451026,0.3103448275862069,9049.181818181818,11.50833494463585,9.798182590890704
31.0,99391.0,7,10000.0,7.29,0.1,5.0,629,1,0,99391.0,10000.0,1,0,0,0,0,0,0,0,1,0,0,0,0,729.0000000000001,98662.0,0.10061171925305859,0.15625,12423.875,11.506826906508358,9.210440366976517
32.0,98998.0,6,10000.0,10.36,0.1,9.0,630,0,0,98998.0,10000.0,1,1,0,0,0,0,0,0,0,0,0,1,0,1036.0,97962.0,0.10101112132445782,0.2727272727272727,14142.57142857143,11.502865028055611,9.210440366976517
35.0,99293.0,14,10000.0,16.69,0.1,9.0,661,1,0,99293.0,10000.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1669.0000000000002,97624.0,0.10071101979978649,0.25,6619.533333333334,11.505840425246998,9.210440366976517
28.0,99570.0,5,15000.0,12.98,0.15,8.0,694,1,0,99570.0,15000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,1947.0,97623.0,0.15064627250906387,0.27586206896551724,16595.0,11.508626236517395,9.61587214452889
31.0,99750.0,8,9000.0,5.42,0.09,9.0,606,1,0,99750.0,9000.0,1,0,0,1,0,0,0,0,0,1,0,0,0,487.8,99262.2,0.09022465940191075,0.28125,11083.333333333334,11.510432359764517,9.105090961257085
29.0,57579.0,9,12000.0,7.29,0.21,8.0,762,0,0,57579.0,12000.0,1,0,1,0,0,0,0,1,0,0,0,0,1,874.8000000000001,56704.2,0.2084056964223689,0.26666666666666666,5757.9,10.960930564166167,9.392745258631441
29.0,58179.0,6,12000.0,8.94,0.21,5.0,626,1,0,58179.0,12000.0,0,0,0,1,0,0,0,1,0,0,0,1,0,1072.8,57106.2,0.2062564455139223,0.16666666666666666,8311.285714285714,10.971296932049192,9.392745258631441
30.0,99729.0,12,5000.0,6.76,0.05,8.0,683,0,0,99729.0,5000.0,0,0,0,0,1,0,0,0,0,0,0,1,0,337.99999999999994,99391.0,0.050135365486814396,0.25806451612903225,7671.461538461538,11.510221813395914,8.517393171418904
31.0,58519.0,6,12000.0,11.99,0.21,5.0,634,1,0,58519.0,12000.0,0,0,0,1,0,0,0,1,0,0,1,0,0,1438.8000000000002,57080.2,0.2050580997949419,0.15625,8359.857142857143,10.97712385513406,9.392745258631441
28.0,58370.0,2,12000.0,11.01,0.21,7.0,700,0,0,58370.0,12000.0,0,1,0,0,0,0,0,1,0,0,1,0,0,1321.2,57048.8,0.20558153877781776,0.2413793103448276,19456.666666666668,10.974574470139485,9.392745258631441
32.0,78637.0,11,23093.125,11.36,0.32,5.0,691,0,1,78637.0,25000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,2623.379,76013.621,0.2936636867672118,0.15151515151515152,6553.083333333333,11.272610322147692,10.04733353515845
27.0,58620.0,2,12000.0,11.71,0.2,6.0,674,1,0,58620.0,12000.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1405.2,57214.8,0.20470479862165436,0.21428571428571427,19540.0,10.978848273143603,9.392745258631441
27.0,50990.0,3,12000.0,16.0,0.24,5.0,627,0,1,50990.0,12000.0,1,0,0,1,0,0,0,1,0,0,0,0,0,1920.0,49070.0,0.2353356474672001,0.17857142857142858,12747.5,10.839404425545462,9.392745258631441
34.0,92317.0,10,20000.0,17.74,0.22,5.0,639,0,1,92317.0,20000.0,1,1,0,0,0,0,0,0,0,0,0,0,0,3547.9999999999995,88769.0,0.21664247492363353,0.14285714285714285,8392.454545454546,11.4329944177291,9.90353755128617
29.0,92093.0,9,20000.0,16.08,0.22,6.0,619,0,1,92093.0,20000.0,1,0,0,1,0,0,0,0,0,1,0,0,0,3215.9999999999995,88877.0,0.217169413859752,0.2,9209.3,11.430565073541462,9.90353755128617
32.0,58662.0,11,12000.0,6.62,0.2,7.0,689,0,0,58662.0,12000.0,0,0,0,0,0,0,0,1,0,0,1,0,0,794.4,57867.6,0.20455823943541926,0.21212121212121213,4888.5,10.979564483398972,9.392745258631441
35.0,99241.0,12,7200.0,6.62,0.07,7.0,585,1,0,99241.0,7200.0,1,1,0,0,0,0,0,0,0,1,0,0,0,476.64,98764.36,0.07254992845770944,0.19444444444444445,7633.923076923077,11.505316590766713,8.881975184248867
28.0,73077.0,4,12000.0,9.91,0.16,10.0,613,1,0,73077.0,12000.0,1,1,0,0,0,0,0,1,0,0,0,0,1,1189.2,71887.8,0.16420810640685296,0.3448275862068966,14615.4,11.199282642848706,9.392745258631441
31.0,99418.0,5,2800.0,12.68,0.03,9.0,682,1,0,99418.0,2800.0,1,1,0,0,0,0,0,0,0,1,0,0,0,355.03999999999996,99062.96,0.028163630694334082,0.28125,16569.666666666668,11.507098521259715,7.937731775260109
30.0,73078.0,12,12000.0,11.71,0.16,9.0,616,0,0,73078.0,12000.0,0,0,0,1,0,0,0,1,0,0,0,1,0,1405.2,71672.8,0.1642058594124167,0.2903225806451613,5621.384615384615,11.199296326763948,9.392745258631441
30.0,65894.0,6,12000.0,6.62,0.18,6.0,692,0,1,65894.0,12000.0,0,1,0,0,0,0,0,1,1,0,0,0,0,794.4,65099.6,0.18210789893011609,0.1935483870967742,9413.42857142857,11.09581784507799,9.392745258631441
33.0,100064.0,15,14400.0,16.0,0.14,7.0,696,1,0,100064.0,14400.0,1,0,0,0,0,0,1,0,1,0,0,0,0,2304.0,97760.0,0.1439064608004797,0.20588235294117646,6254.0,11.513575253811725,9.575052927597383
29.0,72879.0,5,12000.0,9.91,0.16,7.0,665,1,0,72879.0,12000.0,0,1,0,0,0,0,0,1,0,0,1,0,0,1189.2,71689.8,0.16465422612513722,0.23333333333333334,12146.5,11.19656953193384,9.392745258631441
28.0,99874.0,5,11000.0,7.49,0.11,9.0,622,1,0,99874.0,11000.0,1,0,0,0,1,0,0,0,0,0,1,0,0,823.9000000000001,99050.1,0.11013767209011265,0.3103448275862069,16645.666666666668,11.511674683068575,9.305741456739435
27.0,72858.0,2,12000.0,13.49,0.16,6.0,648,0,0,72858.0,12000.0,1,0,0,0,1,0,0,1,0,0,0,0,1,1618.8,71239.2,0.16470168407471966,0.21428571428571427,24286.0,11.196281345516404,9.392745258631441
31.0,73142.0,8,12000.0,7.49,0.16,9.0,622,0,0,73142.0,12000.0,0,1,0,0,0,0,0,1,0,0,1,0,0,898.8000000000001,72243.2,0.16406217956605554,0.28125,8126.888888888889,11.200171708089425,9.392745258631441
30.0,100275.0,10,10000.0,15.65,0.1,9.0,595,1,0,100275.0,10000.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1565.0,98710.0,0.09972475966332921,0.2903225806451613,9115.90909090909,11.515681663163946,9.210440366976517
27.0,100150.0,3,11100.0,8.94,0.11,5.0,629,0,0,100150.0,11100.0,0,0,0,1,0,0,0,0,0,0,0,1,0,992.3399999999999,99157.66,0.11083264270950864,0.17857142857142858,25037.5,11.514434326066581,9.314790473332646
30.0,72962.0,4,12000.0,10.99,0.16,7.0,536,1,0,72962.0,12000.0,1,0,0,0,0,0,0,1,0,0,0,1,0,1318.8,71643.2,0.16446692159039514,0.22580645161290322,14592.4,11.197707742323926,9.392745258631441
31.0,100168.0,7,12000.0,6.62,0.12,8.0,640,1,0,100168.0,12000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,794.4,99373.6,0.11979754215376015,0.25,12521.0,11.514614038527128,9.392745258631441
30.0,73237.0,6,12000.0,13.84,0.16,7.0,605,1,0,73237.0,12000.0,0,0,0,1,0,0,0,1,0,1,0,0,0,1660.8,71576.2,0.16384936781452253,0.22580645161290322,10462.42857142857,11.20146969093334,9.392745258631441
31.0,72959.0,10,12000.0,7.49,0.16,10.0,687,0,0,72959.0,12000.0,0,0,0,0,1,0,0,1,0,1,0,0,0,898.8000000000001,72060.2,0.16447368421052633,0.3125,6632.636363636364,11.197666624748212,9.392745258631441
34.0,72520.0,11,12000.0,6.92,0.17,9.0,680,0,0,72520.0,12000.0,0,0,0,0,0,0,0,1,0,0,0,0,1,830.4,71689.6,0.16546931233711615,0.2571428571428571,6043.333333333333,11.19163145407322,9.392745258631441
29.0,99651.0,5,19450.0,9.91,0.2,10.0,648,1,0,99651.0,19450.0,1,0,0,1,0,0,0,0,0,0,0,0,1,1927.4950000000001,97723.505,0.19517922369847068,0.3333333333333333,16608.5,11.509439395685396,9.875653761606692
30.0,79325.0,7,5000.0,16.35,0.06,6.0,556,0,1,79325.0,5000.0,0,0,0,1,0,0,0,0,0,0,1,0,0,817.5,78507.5,0.06303103648236391,0.1935483870967742,9915.625,11.281321222738152,8.517393171418904
31.0,100299.0,7,6000.0,12.09,0.06,9.0,671,0,0,100299.0,6000.0,0,1,0,0,0,1,0,0,0,0,0,0,0,725.4,99573.6,0.05982053838484546,0.28125,12537.375,11.515920973950028,8.699681400989514
28.0,72913.0,10,12000.0,6.17,0.16,6.0,575,1,0,72913.0,12000.0,1,1,0,0,0,0,0,1,0,0,0,1,0,740.4,72172.6,0.16457744740379077,0.20689655172413793,6628.454545454545,11.197035943454429,9.392745258631441
28.0,100357.0,6,18000.0,11.01,0.18,7.0,628,1,0,100357.0,18000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1981.8,98375.2,0.17935789872257318,0.2413793103448276,14336.714285714286,11.516499072023517,9.798182590890704
31.0,72864.0,10,12000.0,13.98,0.16,5.0,693,1,0,72864.0,12000.0,1,0,0,0,1,0,0,1,0,0,0,1,0,1677.6000000000001,71186.4,0.1646881218692102,0.15625,6624.0,11.196363692967797,9.392745258631441
27.0,100454.0,0,3500.0,6.03,0.03,5.0,586,1,0,100454.0,3500.0,1,0,0,0,1,0,0,0,1,0,0,0,0,211.05,100242.95,0.0348414713055597,0.17857142857142858,100454.0,11.51746514501226,8.160803920954665
30.0,73145.0,5,12000.0,10.99,0.16,10.0,709,1,0,73145.0,12000.0,0,1,0,0,0,0,0,1,0,0,0,1,0,1318.8,71826.2,0.16405545074235092,0.3225806451612903,12190.833333333334,11.200212722793202,9.392745258631441
29.0,73067.0,6,12000.0,14.22,0.16,6.0,669,1,0,73067.0,12000.0,0,1,0,0,0,0,0,1,0,0,0,1,0,1706.3999999999999,71360.6,0.16423057973394647,0.2,10438.142857142857,11.199145793396575,9.392745258631441
29.0,100890.0,9,7500.0,8.9,0.07,6.0,678,1,0,100890.0,7500.0,1,0,0,0,0,0,0,0,0,1,0,0,0,667.5000000000001,100222.5,0.07433765152491302,0.2,10089.0,11.521796005138416,8.922791623969637
28.0,100416.0,6,5000.0,11.01,0.05,9.0,671,1,0,100416.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,550.5,99865.5,0.04979236583447026,0.3103448275862069,14345.142857142857,11.517086794615457,8.517393171418904
28.0,65765.0,6,12000.0,15.31,0.18,7.0,587,0,1,65765.0,12000.0,0,0,0,0,1,0,0,1,0,0,1,0,0,1837.2000000000003,63927.8,0.18246510354894627,0.2413793103448276,9395.0,11.093858266443778,9.392745258631441
28.0,72916.0,4,12000.0,12.18,0.16,10.0,614,0,0,72916.0,12000.0,0,0,0,0,0,0,0,1,0,0,0,1,0,1461.6,71454.4,0.16457067624833716,0.3448275862068966,14583.2,11.197077086969873,9.392745258631441
27.0,100376.0,3,8800.0,8.49,0.09,9.0,598,1,0,100376.0,8800.0,0,0,0,1,0,0,0,0,0,0,0,0,1,747.12,99628.88,0.0876694860376381,0.32142857142857145,25094.0,11.516688376330757,9.082620630373812
33.0,100457.0,12,18000.0,8.49,0.18,6.0,698,1,0,100457.0,18000.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1528.2,98928.8,0.17917935853789643,0.17647058823529413,7727.461538461538,11.517495008684598,9.798182590890704
27.0,73125.0,1,12000.0,13.92,0.16,8.0,625,1,0,73125.0,12000.0,1,0,0,0,0,0,0,1,0,0,1,0,0,1670.3999999999999,71454.6,0.164100319995624,0.2857142857142857,36562.5,11.199939259654329,9.392745258631441
27.0,100914.0,3,2500.0,13.99,0.02,8.0,656,0,0,100914.0,2500.0,1,0,0,0,1,0,0,0,0,0,0,0,1,349.75,100564.25,0.024773324084625674,0.2857142857142857,25228.5,11.52203385733422,7.824445930877619
31.0,100780.0,10,7500.0,11.01,0.07,6.0,715,1,0,100780.0,7500.0,1,1,0,0,0,0,0,0,0,0,1,0,0,825.75,99954.25,0.07441878925591133,0.1875,9161.818181818182,11.520705124789052,8.922791623969637
31.0,100645.0,7,7500.0,7.66,0.07,10.0,614,0,0,100645.0,7500.0,1,0,0,1,0,0,0,0,1,0,0,0,0,574.5,100070.5,0.07451860978081593,0.3125,12580.625,11.519364688599131,8.922791623969637
28.0,100519.0,5,12000.0,10.74,0.12,6.0,629,0,0,100519.0,12000.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1288.8,99230.2,0.1193792280143255,0.20689655172413793,16753.166666666668,11.518111991657529,9.392745258631441
30.0,100583.0,10,20000.0,11.11,0.2,6.0,661,0,0,100583.0,20000.0,1,0,0,1,0,0,0,0,0,0,0,0,0,2222.0,98361.0,0.19883878151594686,0.1935483870967742,9143.90909090909,11.518748478273016,9.90353755128617
29.0,100507.0,6,7500.0,11.01,0.07,10.0,544,1,0,100507.0,7500.0,0,1,0,0,0,0,0,0,0,0,0,0,1,825.75,99681.25,0.07462092569745692,0.3333333333333333,14358.142857142857,11.517992605303247,8.922791623969637
34.0,72680.0,10,12000.0,12.22,0.17,7.0,649,0,0,72680.0,12000.0,0,0,0,0,1,0,0,1,1,0,0,0,0,1466.4,71213.6,0.16510504808684526,0.2,6607.272727272727,11.193835281358767,9.392745258631441
35.0,100614.0,13,15000.0,11.01,0.15,6.0,724,1,0,100614.0,15000.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1651.5,98962.5,0.14908313869701337,0.16666666666666666,7186.714285714285,11.519056630900469,9.61587214452889
32.0,100555.0,7,10000.0,8.0,0.1,5.0,612,1,0,100555.0,10000.0,1,1,0,0,0,0,0,0,1,0,0,0,0,800.0,99755.0,0.09944707426707507,0.15151515151515152,12569.375,11.518470065225578,9.210440366976517
30.0,74365.0,8,12000.0,6.92,0.16,9.0,588,1,0,74365.0,12000.0,1,0,0,1,0,0,0,1,1,0,0,0,0,830.4,73534.6,0.16136406422289756,0.2903225806451613,8262.777777777777,11.216754127122462,9.392745258631441
27.0,74117.0,3,12000.0,12.21,0.16,5.0,685,1,0,74117.0,12000.0,1,1,0,0,0,0,0,1,0,0,0,0,1,1465.2000000000003,72651.8,0.1619039909333765,0.17857142857142858,18529.25,11.213413696764869,9.392745258631441
35.0,100733.0,13,15000.0,11.01,0.15,7.0,569,1,0,100733.0,15000.0,1,1,0,0,0,0,0,0,0,1,0,0,0,1651.5,99081.5,0.14890702245517898,0.19444444444444445,7195.214285714285,11.520238658264454,9.61587214452889
29.0,100546.0,6,4500.0,11.49,0.04,10.0,622,1,0,100546.0,4500.0,1,0,0,0,1,0,0,0,0,0,0,1,0,517.05,100028.95,0.04475518911553801,0.3333333333333333,14363.714285714286,11.518380558853163,8.412054873292933
28.0,29647.0,4,3000.0,15.23,0.1,7.0,687,1,0,29647.0,3000.0,0,0,0,0,0,0,0,1,0,0,0,1,0,456.9,29190.1,0.10118726389638424,0.2413793103448276,5929.4,10.29714994852514,8.006700845440367
31.0,29902.0,9,3000.0,7.49,0.1,10.0,669,1,0,29902.0,3000.0,0,0,0,0,1,0,0,1,0,0,0,0,0,224.70000000000002,29677.3,0.10032438216901314,0.3125,2990.2,10.305714088793774,8.006700845440367
33.0,29689.0,9,3000.0,6.62,0.1,9.0,635,0,0,29689.0,3000.0,1,0,0,0,1,0,0,1,0,0,1,0,0,198.6,29490.4,0.10104412260020208,0.2647058823529412,2968.9,10.298565567757805,8.006700845440367
28.0,100550.0,6,8000.0,13.99,0.08,10.0,671,1,0,100550.0,8000.0,1,0,0,0,1,0,0,0,1,0,0,0,0,1119.2,99430.8,0.0795616154986027,0.3448275862068966,14364.285714285714,11.51842034045219,8.987321812850125
28.0,100600.0,4,3600.0,14.72,0.04,9.0,670,1,0,100600.0,3600.0,0,1,0,0,0,0,0,0,0,0,1,0,0,529.92,100070.08,0.035784932555342396,0.3103448275862069,20120.0,11.518917476956224,8.188966863648876
30.0,30001.0,7,3000.0,11.01,0.1,6.0,635,0,1,30001.0,3000.0,1,1,0,0,0,0,0,1,0,0,0,1,0,330.3,29670.7,0.09999333377774815,0.1935483870967742,3750.125,10.309019325088835,8.006700845440367
29.0,29783.0,7,3000.0,11.14,0.1,6.0,538,1,0,29783.0,3000.0,1,0,0,0,0,0,0,1,0,0,0,1,0,334.2,29448.8,0.10072522159548751,0.2,3722.875,10.301726615552553,8.006700845440367
28.0,29830.0,8,3000.0,9.32,0.1,6.0,640,0,0,29830.0,3000.0,0,0,0,0,1,0,0,1,0,0,0,0,1,279.6,29550.4,0.10056652475612618,0.20689655172413793,3314.4444444444443,10.303303400245593,8.006700845440367
33.0,101267.0,8,13000.0,6.99,0.13,7.0,572,1,0,101267.0,13000.0,1,0,0,0,1,0,0,0,0,1,0,0,0,908.7,100358.3,0.12837223999684008,0.20588235294117646,11251.888888888889,11.525525746945966,9.472781556562168
34.0,100937.0,10,5000.0,14.79,0.05,8.0,724,0,0,100937.0,5000.0,1,0,0,0,1,0,0,0,0,0,0,1,0,739.5,100197.5,0.049535358338782226,0.22857142857142856,9176.09090909091,11.522261745947215,8.517393171418904
28.0,30835.0,10,3000.0,5.42,0.1,6.0,581,1,0,30835.0,3000.0,1,0,0,1,0,0,0,1,0,0,0,0,0,162.6,30672.4,0.09728888312362174,0.20689655172413793,2803.181818181818,10.336438117579153,8.006700845440367
27.0,31087.0,3,3000.0,15.62,0.1,5.0,634,0,1,31087.0,3000.0,0,0,0,0,1,0,0,1,0,1,0,0,0,468.6,30618.4,0.09650025733401955,0.17857142857142858,7771.75,10.344577171617221,8.006700845440367
32.0,31040.0,12,3000.0,13.48,0.1,6.0,515,0,0,31040.0,3000.0,0,0,0,1,0,0,0,1,0,0,0,1,0,404.40000000000003,30635.6,0.09664637092877162,0.18181818181818182,2387.6923076923076,10.34306419027306,8.006700845440367
28.0,101223.0,10,8000.0,7.14,0.08,8.0,608,1,0,101223.0,8000.0,1,0,0,0,1,0,0,0,1,0,0,0,0,571.1999999999999,100651.8,0.07903264048051846,0.27586206896551724,9202.09090909091,11.5250911618691,8.987321812850125
35.0,31130.0,8,3000.0,15.33,0.1,8.0,691,0,1,31130.0,3000.0,0,0,0,1,0,0,0,1,0,0,0,0,1,459.9,30670.1,0.09636696540425942,0.2222222222222222,3458.8888888888887,10.345959386273389,8.006700845440367
34.0,31456.0,11,3000.0,7.4,0.1,8.0,575,1,0,31456.0,3000.0,1,0,0,1,0,0,0,1,0,0,0,0,1,222.00000000000003,31234.0,0.09536828050990241,0.22857142857142856,2621.3333333333335,10.356376812879024,8.006700845440367
30.0,30971.0,8,3000.0,11.01,0.1,7.0,648,1,0,30971.0,3000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,330.3,30640.7,0.09686168151879117,0.22580645161290322,3441.222222222222,10.340838849506614,8.006700845440367
28.0,31083.0,3,3000.0,13.22,0.1,8.0,673,1,0,31083.0,3000.0,1,0,0,0,1,0,0,1,1,0,0,0,0,396.6,30686.4,0.09651267533136018,0.27586206896551724,7770.75,10.344448496329132,8.006700845440367
32.0,101463.0,11,12800.0,9.99,0.13,6.0,595,1,0,101463.0,12800.0,1,0,0,1,0,0,0,0,1,0,0,0,0,1278.72,100184.28,0.12615311834739415,0.18181818181818182,8455.25,11.527459334747265,9.45727857185611
27.0,101819.0,4,15000.0,6.03,0.15,6.0,603,1,0,101819.0,15000.0,0,1,0,0,0,0,0,0,0,0,0,0,1,904.5,100914.5,0.1473187978786093,0.21428571428571427,20363.8,11.530961827456327,9.61587214452889
34.0,30995.0,14,3000.0,7.66,0.1,8.0,593,1,0,30995.0,3000.0,0,0,0,0,0,0,0,1,0,0,0,0,1,229.8,30765.2,0.09678668215253582,0.22857142857142856,2066.3333333333335,10.34161344288384,8.006700845440367
27.0,31278.0,7,3000.0,15.58,0.1,6.0,649,0,1,31278.0,3000.0,1,1,0,0,0,0,0,1,0,0,0,1,0,467.4,30810.6,0.09591099459701397,0.21428571428571427,3909.75,10.350702224838756,8.006700845440367
30.0,101675.0,6,6000.0,11.01,0.06,6.0,492,1,0,101675.0,6000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,660.6,101014.4,0.059010976041543727,0.1935483870967742,14525.0,11.529546565986465,8.699681400989514
28.0,31896.0,5,3000.0,11.01,0.09,9.0,529,1,0,31896.0,3000.0,0,1,0,0,0,0,0,1,0,0,0,0,1,330.3,31565.7,0.09405273223187134,0.3103448275862069,5316.0,10.370267240463384,8.006700845440367
28.0,101622.0,7,23093.125,7.9,0.25,7.0,641,0,0,101622.0,25000.0,1,0,0,0,1,0,1,0,0,0,0,0,1,1824.356875,99797.643125,0.227243094575047,0.2413793103448276,12702.75,11.529025166459652,10.04733353515845
30.0,31319.0,4,3000.0,13.72,0.1,10.0,674,0,0,31319.0,3000.0,1,1,0,0,0,0,0,1,0,0,0,1,0,411.6,30907.4,0.09578544061302682,0.3225806451612903,6263.8,10.35201215010474,8.006700845440367
27.0,32469.0,6,3000.0,13.98,0.09,10.0,696,1,0,32469.0,3000.0,0,0,0,0,1,0,0,1,1,0,0,0,0,419.40000000000003,32049.6,0.09239297813366185,0.35714285714285715,4638.428571428572,10.388071865096892,8.006700845440367
27.0,101403.0,1,7000.0,12.69,0.07,10.0,637,1,0,101403.0,7000.0,0,1,0,0,0,0,0,0,0,0,0,1,0,888.2999999999998,100514.7,0.06903080746321644,0.35714285714285715,50701.5,11.526867817092935,8.853808274977197
31.0,101505.0,7,7000.0,7.9,0.07,6.0,689,1,0,101505.0,7000.0,1,0,0,0,0,0,0,0,0,0,0,1,0,553.0,100952.0,0.06896144070301263,0.1875,12688.125,11.527873189017349,8.853808274977197
27.0,33443.0,7,3000.0,5.79,0.09,10.0,564,1,0,33443.0,3000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,173.7,33269.3,0.08970218873340509,0.35714285714285715,4180.375,10.417627677269948,8.006700845440367
34.0,101849.0,8,23093.125,7.9,0.29,8.0,680,0,0,101849.0,30000.0,0,0,0,0,1,0,0,0,0,0,0,0,1,1824.356875,100024.643125,0.22673662248404516,0.22857142857142856,11316.555555555555,11.531256421654952,10.04733353515845
33.0,101856.0,11,20000.0,5.99,0.2,8.0,663,1,0,101856.0,20000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1198.0,100658.0,0.19635371157603307,0.23529411764705882,8488.0,11.531325147815592,9.90353755128617
27.0,33740.0,3,3000.0,10.99,0.09,5.0,631,1,0,33740.0,3000.0,1,0,0,1,0,0,0,1,1,0,0,0,0,329.7,33410.3,0.08891259891526629,0.17857142857142858,8435.0,10.426468994072131,8.006700845440367
34.0,102017.0,13,2400.0,7.49,0.02,6.0,644,0,0,102017.0,2400.0,1,0,0,0,0,0,0,0,1,0,0,0,0,179.76000000000002,101837.24,0.023525260248191494,0.17142857142857143,7286.928571428572,11.532904547285542,7.783640596221253
29.0,101368.0,8,15000.0,6.99,0.15,7.0,650,1,0,101368.0,15000.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1048.5,100319.5,0.14797423275360316,0.23333333333333334,11263.111111111111,11.526522603476254,9.61587214452889
32.0,34217.0,8,3000.0,11.12,0.09,8.0,633,0,1,34217.0,3000.0,0,1,0,0,0,0,0,1,0,0,1,0,0,333.59999999999997,33883.4,0.0876731544800982,0.24242424242424243,3801.8888888888887,10.440507100384593,8.006700845440367
28.0,34110.0,8,3000.0,13.57,0.09,10.0,637,1,0,34110.0,3000.0,0,0,0,0,1,0,0,1,0,0,0,0,1,407.1,33702.9,0.08794816921227756,0.3448275862068966,3790.0,10.43737519189882,8.006700845440367
28.0,34468.0,5,3000.0,6.91,0.09,10.0,586,0,0,34468.0,3000.0,0,0,0,1,0,0,0,1,0,0,0,0,1,207.29999999999998,34260.7,0.08703472685601556,0.3448275862068966,5744.666666666667,10.44781564835612,8.006700845440367
